age,gender,residing_country,education_level,employment_status,relationship_status,cohabiting_adults_no,cohabiting_kids_no,perceived_stress_level,happiness_score
27.0,Female,Russian Federation,University degree,Employed,Married,0.0,0.0,high,5.477200031280518
18.0,Female,Russian Federation,Up to 12 years of school,Employed,Other or would not say,2.0,2.0,high,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Others,Dating,1.0,0.0,low,5.477200031280518
26.0,Male,Russian Federation,University degree,Employed,Married,1.0,2.0,low,5.477200031280518
27.0,Female,Russian Federation,University degree,Employed,Married,1.0,1.0,low,5.477200031280518
18.0,Female,Russian Federation,Up to 12 years of school,Employed,Single,3.0,2.0,low,5.477200031280518
52.0,Female,Russian Federation,Up to 12 years of school,Employed,Married,1.0,0.0,high,5.477200031280518
22.0,Female,Russian Federation,Some University or equivalent,Employed,Married,3.0,0.0,low,5.477200031280518
21.0,Male,Russian Federation,less than 12 years of school,Others,Single,0.0,0.0,low,5.477200031280518
19.0,Female,Russian Federation,Some University or equivalent,Others,Dating,2.0,1.0,high,5.477200031280518
18.0,Female,Russian Federation,Some University or equivalent,Others,Single,0.0,0.0,low,5.477200031280518
19.0,Female,Russian Federation,University degree,Employed,Single,2.0,0.0,high,5.477200031280518
22.0,Male,Russian Federation,Up to 12 years of school,Employed,Separated / divorced,0.0,0.0,low,5.477200031280518
18.0,Male,Russian Federation,Up to 12 years of school,Others,Other or would not say,2.0,2.0,low,5.477200031280518
54.0,Female,Russian Federation,University degree,Employed,Widowed,0.0,0.0,low,5.477200031280518
19.0,Female,Russian Federation,Some University or equivalent,Unemployed,Cohabitating,1.0,0.0,high,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Employed,Cohabitating,1.0,0.0,high,5.477200031280518
40.0,Female,Russian Federation,University degree,Employed,Cohabitating,1.0,1.0,low,5.477200031280518
40.0,Female,Russian Federation,University degree,Employed,Married,2.0,3.0,low,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Others,Single,2.0,0.0,high,5.477200031280518
22.0,Female,Russian Federation,University degree,Others,Dating,0.0,0.0,high,5.477200031280518
18.0,Male,Russian Federation,Some University or equivalent,Employed,Single,0.0,0.0,high,5.477200031280518
22.0,Male,Russian Federation,University degree,Employed,Dating,1.0,0.0,high,5.477200031280518
66.0,Female,Russian Federation,Up to 12 years of school,Others,Married,0.0,0.0,low,5.477200031280518
18.0,Male,Russian Federation,Some University or equivalent,Unemployed,Single,5.0,4.0,low,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Employed,Single,4.0,0.0,low,5.477200031280518
18.0,Male,Russian Federation,Some University or equivalent,Employed,Dating,4.0,1.0,low,5.477200031280518
31.0,Male,Russian Federation,University degree,Employed,Married,1.0,1.0,high,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Employed,Single,0.0,0.0,low,5.477200031280518
18.0,Male,Russian Federation,Up to 12 years of school,Others,Dating,3.0,3.0,low,5.477200031280518
19.0,Female,Russian Federation,Some University or equivalent,Employed,Other or would not say,1.0,1.0,low,5.477200031280518
66.0,Male,Russian Federation,Up to 12 years of school,Others,Married,1.0,0.0,high,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Others,Single,0.0,0.0,low,5.477200031280518
29.0,Female,Russian Federation,Up to 12 years of school,Employed,Married,1.0,1.0,high,5.477200031280518
23.0,Female,Russian Federation,University degree,Employed,Cohabitating,1.0,0.0,low,5.477200031280518
18.0,Male,Russian Federation,Some University or equivalent,Unemployed,Cohabitating,1.0,0.0,low,5.477200031280518
31.0,Male,Russian Federation,University degree,Employed,Married,3.0,0.0,low,5.477200031280518
19.0,Female,Russian Federation,Some University or equivalent,Employed,Dating,0.0,0.0,high,5.477200031280518
50.0,Female,Russian Federation,Up to 12 years of school,Unemployed,Married,2.0,0.0,high,5.477200031280518
26.0,Female,Russian Federation,University degree,Unemployed,Single,1.0,0.0,high,5.477200031280518
41.0,Female,Russian Federation,University degree,Employed,Single,0.0,0.0,low,5.477200031280518
18.0,Female,Russian Federation,Some University or equivalent,Others,Single,1.0,0.0,low,5.477200031280518
43.0,Female,Russian Federation,University degree,Employed,Married,1.0,1.0,high,5.477200031280518
48.0,Female,Russian Federation,Some University or equivalent,Employed,Married,3.0,0.0,low,5.477200031280518
25.0,Female,Russian Federation,University degree,Employed,Cohabitating,1.0,0.0,high,5.477200031280518
28.0,Male,Russian Federation,University degree,Employed,Single,0.0,0.0,high,5.477200031280518
37.0,Female,Russian Federation,University degree,Employed,Separated / divorced,1.0,1.0,low,5.477200031280518
22.0,Female,Russian Federation,University degree,Employed,Cohabitating,1.0,0.0,high,5.477200031280518
20.0,Female,Russian Federation,Up to 12 years of school,Employed,Married,1.0,0.0,high,5.477200031280518
25.0,Male,Russian Federation,Up to 12 years of school,Employed,Cohabitating,1.0,1.0,high,5.477200031280518
23.0,Male,Russian Federation,University degree,Employed,Single,2.0,0.0,low,5.477200031280518
18.0,Female,Russian Federation,Up to 12 years of school,Others,Single,2.0,0.0,low,5.477200031280518
22.0,Female,Russian Federation,University degree,Employed,Dating,0.0,0.0,low,5.477200031280518
19.0,Female,Russian Federation,Some University or equivalent,Others,Single,3.0,0.0,low,5.477200031280518
38.0,Female,Russian Federation,University degree,Employed,Separated / divorced,0.0,1.0,low,5.477200031280518
20.0,Female,Russian Federation,University degree,Employed,Married,1.0,0.0,high,5.477200031280518
36.0,Female,Russian Federation,University degree,Employed,Married,2.0,2.0,high,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Employed,Dating,2.0,0.0,high,5.477200031280518
32.0,Female,Russian Federation,Up to 12 years of school,Employed,Separated / divorced,2.0,2.0,low,5.477200031280518
23.0,Female,Russian Federation,University degree,Employed,Single,2.0,1.0,high,5.477200031280518
45.0,Female,Russian Federation,University degree,Employed,Married,2.0,0.0,low,5.477200031280518
47.0,Female,Russian Federation,University degree,Employed,Single,0.0,0.0,low,5.477200031280518
22.0,Male,Russian Federation,Some University or equivalent,Others,Dating,1.0,0.0,high,5.477200031280518
25.0,Female,Russian Federation,Some University or equivalent,Others,Married,1.0,1.0,high,5.477200031280518
18.0,Male,Russian Federation,Up to 12 years of school,Employed,Cohabitating,1.0,0.0,low,5.477200031280518
22.0,Female,Russian Federation,Up to 12 years of school,Employed,Dating,1.0,1.0,high,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Employed,Dating,0.0,0.0,low,5.477200031280518
28.0,Female,Russian Federation,Up to 12 years of school,Employed,Separated / divorced,1.0,2.0,high,5.477200031280518
22.0,Female,Russian Federation,Up to 12 years of school,Employed,Single,1.0,0.0,low,5.477200031280518
25.0,Female,Russian Federation,University degree,Others,Single,2.0,0.0,low,5.477200031280518
19.0,Male,Russian Federation,Up to 12 years of school,Others,Single,2.0,0.0,low,5.477200031280518
49.0,Female,Russian Federation,University degree,Employed,Single,1.0,0.0,high,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Others,Single,4.0,1.0,low,5.477200031280518
20.0,Male,Russian Federation,Some University or equivalent,Others,Single,2.0,1.0,high,5.477200031280518
39.0,Female,Russian Federation,University degree,Employed,Married,1.0,1.0,low,5.477200031280518
43.0,Female,Russian Federation,University degree,Employed,Separated / divorced,2.0,0.0,high,5.477200031280518
29.0,Female,Russian Federation,University degree,Employed,Dating,0.0,0.0,low,5.477200031280518
20.0,Male,Russian Federation,Some University or equivalent,Others,Dating,1.0,0.0,low,5.477200031280518
37.0,Female,Russian Federation,University degree,Employed,Married,2.0,2.0,high,5.477200031280518
45.0,Female,Russian Federation,University degree,Employed,Separated / divorced,1.0,0.0,low,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Others,Single,3.0,2.0,high,5.477200031280518
24.0,Female,Russian Federation,Up to 12 years of school,Employed,Married,1.0,0.0,high,5.477200031280518
35.0,Female,Russian Federation,University degree,Employed,Married,1.0,2.0,high,5.477200031280518
27.0,Female,Russian Federation,University degree,Employed,Married,1.0,2.0,high,5.477200031280518
23.0,Female,Russian Federation,Some University or equivalent,Unemployed,Married,1.0,1.0,high,5.477200031280518
22.0,Female,Russian Federation,University degree,Employed,Single,0.0,0.0,high,5.477200031280518
35.0,Female,Russian Federation,University degree,Unemployed,Married,1.0,3.0,low,5.477200031280518
27.0,Male,Russian Federation,University degree,Employed,Married,1.0,1.0,low,5.477200031280518
21.0,Male,Russian Federation,Some University or equivalent,Employed,Single,0.0,0.0,low,5.477200031280518
18.0,Male,Russian Federation,Up to 12 years of school,Unemployed,Dating,1.0,1.0,low,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Employed,Dating,2.0,1.0,high,5.477200031280518
22.0,Male,Russian Federation,University degree,Others,Single,0.0,2.0,low,5.477200031280518
24.0,Female,Russian Federation,University degree,Unemployed,Cohabitating,1.0,0.0,low,5.477200031280518
24.0,Female,Russian Federation,Some University or equivalent,Unemployed,Married,1.0,1.0,low,5.477200031280518
57.0,Female,Russian Federation,University degree,Employed,Married,2.0,0.0,low,5.477200031280518
23.0,Female,Russian Federation,University degree,Employed,Cohabitating,1.0,0.0,high,5.477200031280518
18.0,Female,Russian Federation,Some University or equivalent,Unemployed,Single,1.0,0.0,high,5.477200031280518
19.0,Female,Russian Federation,Some University or equivalent,Others,Single,1.0,0.0,high,5.477200031280518
18.0,Male,Russian Federation,Up to 12 years of school,Others,Single,1.0,0.0,low,5.477200031280518
18.0,Female,Russian Federation,Some University or equivalent,Others,Single,2.0,1.0,low,5.477200031280518
18.0,Female,Russian Federation,Up to 12 years of school,Employed,Dating,1.0,1.0,high,5.477200031280518
18.0,Female,Russian Federation,Some University or equivalent,Others,Dating,0.0,0.0,high,5.477200031280518
46.0,Female,Russian Federation,less than 12 years of school,Unemployed,Separated / divorced,0.0,0.0,low,5.477200031280518
19.0,Female,Russian Federation,University degree,Others,Dating,1.0,0.0,high,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Others,Dating,2.0,1.0,high,5.477200031280518
22.0,Female,Russian Federation,Some University or equivalent,Employed,Married,1.0,0.0,low,5.477200031280518
19.0,Female,Russian Federation,less than 12 years of school,Others,Single,0.0,0.0,high,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Others,Single,3.0,0.0,low,5.477200031280518
39.0,Female,Russian Federation,Some University or equivalent,Employed,Separated / divorced,0.0,0.0,low,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Others,Dating,3.0,0.0,low,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Others,Single,0.0,0.0,high,5.477200031280518
20.0,Male,Russian Federation,Some University or equivalent,Others,Single,0.0,0.0,low,5.477200031280518
45.0,Female,Russian Federation,University degree,Employed,Married,2.0,0.0,low,5.477200031280518
24.0,Male,Russian Federation,Some University or equivalent,Employed,Dating,0.0,0.0,low,5.477200031280518
33.0,Male,Russian Federation,University degree,Employed,Married,1.0,0.0,low,5.477200031280518
18.0,Female,Russian Federation,Up to 12 years of school,Others,Single,2.0,0.0,high,5.477200031280518
18.0,Female,Russian Federation,Up to 12 years of school,Others,Dating,2.0,1.0,low,5.477200031280518
46.0,Female,Russian Federation,University degree,Employed,Married,1.0,0.0,low,5.477200031280518
21.0,Female,Russian Federation,less than 12 years of school,Employed,Single,0.0,0.0,high,5.477200031280518
21.0,Female,Russian Federation,University degree,Employed,Single,0.0,0.0,high,5.477200031280518
18.0,Female,Russian Federation,Some University or equivalent,Others,Single,4.0,0.0,high,5.477200031280518
20.0,Male,Russian Federation,Some University or equivalent,Others,Dating,1.0,0.0,high,5.477200031280518
26.0,Female,Russian Federation,Up to 12 years of school,Employed,Single,0.0,0.0,low,5.477200031280518
19.0,Female,Russian Federation,Some University or equivalent,Others,Dating,2.0,0.0,low,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Employed,Cohabitating,1.0,0.0,low,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Others,Single,0.0,0.0,high,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Others,Other or would not say,0.0,0.0,low,5.477200031280518
18.0,Male,Russian Federation,Up to 12 years of school,Unemployed,Dating,0.0,1.0,low,5.477200031280518
22.0,Female,Russian Federation,Up to 12 years of school,Unemployed,Cohabitating,2.0,0.0,low,5.477200031280518
18.0,Female,Russian Federation,Some University or equivalent,Unemployed,Dating,2.0,1.0,high,5.477200031280518
22.0,Female,Russian Federation,Some University or equivalent,Employed,Single,2.0,0.0,low,5.477200031280518
19.0,Female,Russian Federation,Some University or equivalent,Others,Dating,1.0,0.0,low,5.477200031280518
18.0,Female,Russian Federation,less than 12 years of school,Employed,Single,3.0,0.0,high,5.477200031280518
21.0,Female,Russian Federation,Some University or equivalent,Others,Dating,0.0,0.0,high,5.477200031280518
18.0,Female,Russian Federation,Some University or equivalent,Others,Single,3.0,1.0,high,5.477200031280518
19.0,Male,Russian Federation,Up to 12 years of school,Employed,Single,2.0,0.0,low,5.477200031280518
20.0,Female,Russian Federation,Up to 12 years of school,Employed,Single,0.0,0.0,high,5.477200031280518
35.0,Female,Russian Federation,Up to 12 years of school,Employed,Dating,1.0,2.0,low,5.477200031280518
21.0,Male,Russian Federation,Some University or equivalent,Others,Married,1.0,0.0,high,5.477200031280518
25.0,Male,Russian Federation,University degree,Employed,Married,1.0,0.0,high,5.477200031280518
20.0,Female,Russian Federation,Some University or equivalent,Employed,Dating,0.0,0.0,high,5.477200031280518
18.0,Female,Russian Federation,Some University or equivalent,Others,Single,3.0,0.0,high,5.477200031280518
